query,response,label,gender,skin_tone
Apa yang sebaiknya saya kenakan sebagai cewek berkulit coklat untuk wawancara eksekutif?,"kenakan kemeja silk dengan wide-leg trousers dan block heels elegant Warna yang sangat cocok untuk Anda adalah olive green, mustard. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Bagaimana cara berpakaian untuk wanita berkulit coklat ke meeting formal?,"kenakan kemeja silk dengan wide-leg trousers dan block heels elegant Warna yang sangat cocok untuk Anda adalah burnt orange, chocolate brown. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Tips fashion untuk cewek dengan kulit coklat yang akan menghadiri presentasi bisnis?,"kenakan kemeja silk dengan wide-leg trousers dan block heels elegant Warna yang sangat cocok untuk Anda adalah deep gold, terracotta. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Apa yang cocok untuk diskusi panel wanita untuk cewek berkulit gelap?,"gunakan setelan blazer pastel dengan rok midi dan sepatu hak tinggi Warna yang sangat cocok untuk Anda adalah terracotta, olive green. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Apa yang cocok untuk rapat formal wanita untuk wanita berkulit gelap?,"padukan blus jewel-toned dengan pencil skirt dan stiletto heels Warna yang sangat cocok untuk Anda adalah rust orange, chocolate brown. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Gaya berpakaian apa yang cocok untuk cewek berkulit gelap untuk rapat formal wanita?,"padukan blus jewel-toned dengan pencil skirt dan stiletto heels Warna yang sangat cocok untuk Anda adalah rust orange, chocolate brown. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Apa yang sebaiknya dipakai untuk event networking?,"gunakan setelan pansuit dengan blus kontras dan statement jewelry Warna yang sangat cocok untuk Anda adalah deep teal, rust orange. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Apa saja item fashion yang cocok untuk cewek berkulit sawo matang untuk presentasi bisnis?,"gunakan setelan pansuit dengan blus kontras dan statement jewelry Warna yang sangat cocok untuk Anda adalah rust orange, olive green. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
"Mau ke bertemu klien penting, apa rekomendasi pakaian untuk perempuan berkulit coklat?","gunakan blus dengan detail menarik, celana cigarette, dan mule heels Warna yang sangat cocok untuk Anda adalah olive green, terracotta. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Style apa yang cocok untuk perempuan untuk pergi ke bertemu klien penting dengan kulit gelap?,"gunakan blus dengan detail menarik, celana cigarette, dan mule heels Warna yang sangat cocok untuk Anda adalah olive green, terracotta. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Pakaian apa yang akan membuat perempuan berkulit sawo matang terlihat bagus di wawancara eksekutif?,"pilih dress wrap formal dengan blazer structured dan ankle strap heels Warna yang sangat cocok untuk Anda adalah olive green, deep gold. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
"wanita berkulit gelap mau ke wawancara eksekutif, enaknya pakai baju apa?","pilih dress wrap formal dengan blazer structured dan ankle strap heels Warna yang sangat cocok untuk Anda adalah olive green, deep gold. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Kombinasi pakaian yang cocok untuk perempuan berkulit sawo matang untuk ke event networking?,"pilih blazer bright-colored dengan celana tailored dan pointed heels Warna yang sangat cocok untuk Anda adalah mustard, aubergine. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Bagaimana berpakaian dengan tepat untuk perempuan dengan warna kulit sawo matang ke bertemu klien penting?,"pilih blazer bright-colored dengan celana tailored dan pointed heels Warna yang sangat cocok untuk Anda adalah deep gold, rich burgundy. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
"Saya akan pergi ke wawancara eksekutif, apa yang harus saya pakai sebagai cewek dengan kulit coklat?","gunakan setelan blazer pastel dengan rok midi dan sepatu hak tinggi Warna yang sangat cocok untuk Anda adalah rust orange, terracotta. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Bagaimana berpakaian dengan tepat untuk cewek dengan warna kulit gelap ke seminar industri?,"pilih blazer bright-colored dengan celana tailored dan pointed heels Warna yang sangat cocok untuk Anda adalah deep teal, rich burgundy. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Apa yang sebaiknya saya kenakan sebagai perempuan berkulit coklat untuk meeting formal?,"kenakan kemeja silk dengan wide-leg trousers dan block heels elegant Warna yang sangat cocok untuk Anda adalah olive green, chocolate brown. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Rekomendasi untuk wanita dengan tone kulit gelap ke rapat formal wanita?,"kenakan kemeja silk dengan wide-leg trousers dan block heels elegant Warna yang sangat cocok untuk Anda adalah chocolate brown, olive green. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Outfit yang bagus untuk cewek dengan kulit gelap ke rapat formal wanita?,"kenakan kemeja silk dengan wide-leg trousers dan block heels elegant Warna yang sangat cocok untuk Anda adalah chocolate brown, olive green. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Sebagai wanita dengan kulit sawo matang bagaimana outfit untuk acara perusahaan formal?,"pilih dress wrap formal dengan blazer structured dan ankle strap heels Warna yang sangat cocok untuk Anda adalah burnt orange, chocolate brown. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Baju untuk acara perusahaan formal?,"pilih dress wrap formal dengan blazer structured dan ankle strap heels Warna yang sangat cocok untuk Anda adalah burnt orange, chocolate brown. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
"Mau ke acara perusahaan formal, apa rekomendasi pakaian untuk perempuan berkulit gelap?","pilih dress wrap formal dengan blazer structured dan ankle strap heels Warna yang sangat cocok untuk Anda adalah rich burgundy, deep gold. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Gaya berpakaian apa yang cocok untuk perempuan berkulit coklat untuk acara perusahaan formal?,"pilih dress wrap formal dengan blazer structured dan ankle strap heels Warna yang sangat cocok untuk Anda adalah rich burgundy, deep gold. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Outfit yang bagus untuk wanita dengan kulit gelap ke diskusi panel wanita?,"padukan blazer gem-toned dengan A-line skirt dan heels classic Warna yang sangat cocok untuk Anda adalah deep teal, chocolate brown. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Apa yang sebaiknya saya kenakan sebagai cewek berkulit sawo matang untuk presentasi bisnis?,"gunakan setelan pansuit dengan blus kontras dan statement jewelry Warna yang sangat cocok untuk Anda adalah olive green, mustard. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Saran outfit untuk perempuan untuk acara meeting formal dengan warna kulit coklat?,"pilih blazer bright-colored dengan celana tailored dan pointed heels Warna yang sangat cocok untuk Anda adalah rich burgundy, rust orange. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Saran outfit untuk cewek untuk acara event networking dengan warna kulit gelap?,"pilih blazer bright-colored dengan celana tailored dan pointed heels Warna yang sangat cocok untuk Anda adalah olive green, burnt orange. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
"Saya wanita berkulit sawo matang mau pergi ke event networking, sebaiknya pakai apa ya?","padukan blus jewel-toned dengan pencil skirt dan stiletto heels Warna yang sangat cocok untuk Anda adalah mustard, burnt orange. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
"perempuan berkulit coklat mau ke wawancara eksekutif, enaknya pakai baju apa?","padukan blazer gem-toned dengan A-line skirt dan heels classic Warna yang sangat cocok untuk Anda adalah olive green, rust orange. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Rekomendasi untuk wanita dengan tone kulit coklat ke seminar industri?,"kenakan kemeja silk dengan wide-leg trousers dan block heels elegant Warna yang sangat cocok untuk Anda adalah mustard, olive green. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Apa yang cocok untuk seminar industri untuk cewek berkulit gelap?,"kenakan kemeja silk dengan wide-leg trousers dan block heels elegant Warna yang sangat cocok untuk Anda adalah mustard, olive green. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Bagaimana cara berpakaian untuk perempuan berkulit coklat ke acara perusahaan formal?,"pilih blazer bright-colored dengan celana tailored dan pointed heels Warna yang sangat cocok untuk Anda adalah chocolate brown, deep teal. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Saran outfit untuk wanita untuk acara event networking dengan warna kulit gelap?,"pilih blazer bright-colored dengan celana tailored dan pointed heels Warna yang sangat cocok untuk Anda adalah terracotta, chocolate brown. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
"cewek berkulit sawo matang mau ke event networking, enaknya pakai baju apa?","pilih blazer bright-colored dengan celana tailored dan pointed heels Warna yang sangat cocok untuk Anda adalah terracotta, chocolate brown. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Bagaimana model pakaian yang bagus untuk wanita berkulit gelap ke wawancara eksekutif?,"gunakan setelan pansuit dengan blus kontras dan statement jewelry Warna yang sangat cocok untuk Anda adalah olive green, terracotta. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Bagaimana model pakaian yang bagus untuk cewek berkulit gelap ke presentasi bisnis?,"kenakan dress sheath dengan warna vibrant dan classic pumps Warna yang sangat cocok untuk Anda adalah rich burgundy, terracotta. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Kombinasi pakaian yang cocok untuk cewek berkulit gelap untuk ke seminar industri?,"gunakan setelan pansuit dengan blus kontras dan statement jewelry Warna yang sangat cocok untuk Anda adalah rust orange, deep gold. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Pakaian untuk wawancara eksekutif?,"gunakan blus dengan detail menarik, celana cigarette, dan mule heels Warna yang sangat cocok untuk Anda adalah rich burgundy, chocolate brown. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Rekomendasi pakaian seminar industri untuk perempuan dengan kulit sawo matang?,"pilih blazer bright-colored dengan celana tailored dan pointed heels Warna yang sangat cocok untuk Anda adalah deep teal, terracotta. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Outfit untuk diskusi panel wanita?,"kenakan kemeja silk dengan wide-leg trousers dan block heels elegant Warna yang sangat cocok untuk Anda adalah rich burgundy, aubergine. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Setelan yang cocok untuk perempuan berkulit sawo matang ke presentasi bisnis?,"gunakan blus dengan detail menarik, celana cigarette, dan mule heels Warna yang sangat cocok untuk Anda adalah rust orange, olive green. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Bagaimana berpakaian dengan tepat untuk perempuan dengan warna kulit sawo matang ke acara perusahaan formal?,"gunakan blus dengan detail menarik, celana cigarette, dan mule heels Warna yang sangat cocok untuk Anda adalah mustard, deep gold. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Rekomendasi style untuk cewek dengan kulit gelap ke konferensi profesional?,"gunakan setelan pansuit dengan blus kontras dan statement jewelry Warna yang sangat cocok untuk Anda adalah terracotta, deep teal. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Rekomendasi pakaian konferensi profesional untuk cewek dengan kulit gelap?,"gunakan setelan pansuit dengan blus kontras dan statement jewelry Warna yang sangat cocok untuk Anda adalah terracotta, deep teal. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Rekomendasi style untuk perempuan dengan kulit gelap ke rapat formal wanita?,"kenakan dress formal dengan warna gelap dan aksesoris minimalis Warna yang sangat cocok untuk Anda adalah rich burgundy, rust orange. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Sebagai perempuan dengan kulit sawo matang bagaimana outfit untuk rapat formal wanita?,"gunakan setelan blazer pastel dengan rok midi dan sepatu hak tinggi Warna yang sangat cocok untuk Anda adalah burnt orange, mustard. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Bagaimana model pakaian yang bagus untuk wanita berkulit coklat ke rapat formal wanita?,"kenakan kemeja silk dengan wide-leg trousers dan block heels elegant Warna yang sangat cocok untuk Anda adalah terracotta, burnt orange. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Sebagai perempuan dengan kulit gelap bagaimana outfit untuk rapat formal wanita?,"kenakan kemeja silk dengan wide-leg trousers dan block heels elegant Warna yang sangat cocok untuk Anda adalah terracotta, burnt orange. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
Apa yang sebaiknya dipakai untuk acara formal wanita?,"gunakan setelan blazer pastel dengan rok midi dan sepatu hak tinggi Warna yang sangat cocok untuk Anda adalah chocolate brown, aubergine. Sebaiknya hindari warna yang kurang flattering untuk tone kulit Anda.",3,wanita,dark
